Location,Month,Year,Month_Number,Quarter,Days,Population,Antibiotic,Class,Spectrum,Spectrum_Weight,Is_Combination,Quantity_Sold,Total_DDD,Latitude,Longitude,Resistance_Rate,Quantity_per_1000,Antibiotic_Share,Total_Monthly_Quantity,Total_Monthly_DDD,DDD_per_1000_per_day,Antibiotic_Class_Shift_Percent,Combination_Irrationality_Index_Percent,Volatility_Percent,Lag1_Quantity_Sold,Lag2_Quantity_Sold,Lag1_Resistance_Rate,Lag2_Resistance_Rate,Rolling_3M_Quantity,Rolling_3M_Resistance
Ranchi,2024-02,2024,2,1,29,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1881.0,3611.52,23.34,85.31,15.98,1.71,0.08417237213048731,22347.0,25158.02,0.7886526645768025,3.84286364537565,27.91873629569965,9.07972535833123,1653.0,1653.0,16.17,16.17,1767.0,16.075000000000003
Ranchi,2024-03,2024,3,1,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1787.0,3431.04,23.34,85.31,16.59,1.6245454545454545,0.07552193390245963,23662.0,27009.540000000005,0.7920686217008799,3.7382776590183178,26.57848026371397,9.07972535833123,1881.0,1653.0,15.98,16.17,1773.6666666666667,16.24666666666667
Ranchi,2024-04,2024,4,2,30,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,2012.0,3863.04,23.34,85.31,16.36,1.829090909090909,0.08227692810992067,24454.0,27520.14,0.8339436363636363,3.5927017804113586,28.886889670401573,9.07972535833123,1787.0,1881.0,16.59,15.98,1893.3333333333333,16.31
Ranchi,2024-05,2024,5,2,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,2053.0,3941.7599999999998,23.34,85.31,16.59,1.8663636363636364,0.08747709744769697,23469.0,26863.06,0.7877730205278592,2.257725443617013,29.200221568878092,9.07972535833123,2012.0,1787.0,16.36,16.59,1950.6666666666667,16.513333333333335
Ranchi,2024-06,2024,6,2,30,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1725.0,3312.0,23.34,85.31,16.76,1.5681818181818181,0.07824193767859573,22047.0,24898.2,0.7544909090909091,3.0291433276709627,28.670567424139335,9.07972535833123,2053.0,2012.0,16.59,16.36,1930.0,16.570000000000004
Ranchi,2024-07,2024,7,3,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1517.0,2912.64,23.34,85.31,19.67,1.3790909090909091,0.07418092909535452,20450.0,22791.739999999998,0.6683794721407623,3.3875140938623773,27.589242053789732,9.07972535833123,1725.0,2053.0,16.76,16.59,1765.0,17.673333333333336
Ranchi,2024-08,2024,8,3,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1567.0,3008.64,23.34,85.31,16.53,1.4245454545454546,0.07822874544456093,20031.0,22472.14,0.6590070381231672,4.5805798078992215,29.853726723578454,9.07972535833123,1517.0,1725.0,19.67,16.76,1603.0,17.653333333333336
Ranchi,2024-09,2024,9,3,30,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1531.0,2939.52,23.34,85.31,15.21,1.3918181818181818,0.07972712596990053,19203.0,21551.920000000002,0.6530884848484849,4.8963834224425975,27.02181950736864,9.07972535833123,1567.0,1517.0,16.53,19.67,1538.3333333333333,17.136666666666667
Ranchi,2024-10,2024,10,4,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1443.0,2770.56,23.34,85.31,17.07,1.3118181818181818,0.07437377589939181,19402.0,21351.16,0.626133724340176,5.875164368210492,26.182867745593235,9.07972535833123,1531.0,1567.0,15.21,16.53,1513.6666666666667,16.27
Ranchi,2024-11,2024,11,4,30,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1546.0,2968.3199999999997,23.34,85.31,18.47,1.4054545454545455,0.0793186598943102,19491.0,21855.72,0.6622945454545455,3.9833487015178477,28.19249910214971,9.07972535833123,1443.0,1531.0,17.07,15.21,1506.6666666666667,16.916666666666668
Ranchi,2024-12,2024,12,4,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1428.0,2741.7599999999998,23.34,85.31,15.53,1.298181818181818,0.07312951298202489,19527.0,21699.06,0.6363360703812316,2.487546024507776,26.691248015568185,9.07972535833123,1546.0,1443.0,18.47,17.07,1472.3333333333333,17.023333333333333
Ranchi,2025-01,2025,1,1,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1597.0,3066.24,23.34,85.31,18.72,1.451818181818182,0.07694160724609751,20756.0,23421.739999999998,0.6868545454545454,2.6823013330599204,27.77028329157834,9.07972535833123,1428.0,1546.0,15.53,18.47,1523.6666666666667,17.573333333333334
Ranchi,2025-02,2025,2,1,28,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1908.0,3663.3599999999997,23.34,85.31,15.13,1.7345454545454546,0.07894083574679354,24170.0,27284.06,0.8858461038961039,3.6544417461813548,28.816714935870912,9.07972535833123,1597.0,1428.0,18.72,15.53,1644.3333333333333,16.46
Ranchi,2025-03,2025,3,1,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,2027.0,3891.8399999999997,23.34,85.31,16.32,1.8427272727272728,0.08463112187382572,23951.0,27558.84,0.8081771260997067,4.168516409873994,30.842136027723267,9.07972535833123,1908.0,1597.0,15.13,18.72,1844.0,16.723333333333333
Ranchi,2025-04,2025,4,2,30,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,2051.0,3937.92,23.34,85.31,17.38,1.8645454545454545,0.07977440684558537,25710.0,28296.620000000003,0.8574733333333334,4.288543309957949,26.756126021003503,9.07972535833123,2027.0,1908.0,16.32,15.13,1995.3333333333333,16.276666666666667
Ranchi,2025-05,2025,5,2,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,2013.0,3864.96,23.34,85.31,19.11,1.83,0.07950550969627553,25319.0,28381.659999999996,0.8323067448680351,5.056843790310702,30.38429637821399,9.07972535833123,2051.0,2027.0,17.38,16.32,2030.3333333333333,17.603333333333335
Ranchi,2025-06,2025,6,2,30,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,2049.0,3934.08,23.34,85.31,19.95,1.8627272727272728,0.08874355753822166,23089.0,26258.28,0.7957054545454545,3.812107134001798,30.91948546927108,9.07972535833123,2013.0,2051.0,19.11,17.38,2037.6666666666667,18.813333333333333
Ranchi,2025-07,2025,7,3,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1806.0,3467.52,23.34,85.31,18.13,1.6418181818181818,0.08519671667138409,21198.0,23770.620000000003,0.6970856304985338,3.5767791256198596,28.559298046985564,9.07972535833123,2049.0,2013.0,19.95,19.11,1956.0,19.063333333333333
Ranchi,2025-08,2025,8,3,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1727.0,3315.8399999999997,23.34,85.31,19.98,1.57,0.08226551707712094,20993.0,23951.34,0.7023853372434018,3.2061381487367147,29.233554041823467,9.07972535833123,1806.0,2049.0,18.13,19.95,1860.6666666666667,19.353333333333335
Ranchi,2025-09,2025,9,3,30,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1721.0,3304.3199999999997,23.34,85.31,18.11,1.5645454545454545,0.08620948755197115,19963.0,22801.92,0.6909672727272728,4.920206798334553,27.646145368932523,9.07972535833123,1727.0,1806.0,19.98,18.13,1751.3333333333333,18.74
Ranchi,2025-10,2025,10,4,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1598.0,3068.16,23.34,85.31,19.79,1.4527272727272726,0.07971267521324886,20047.0,22025.86,0.6459196480938416,3.5638880499783103,27.82461216142066,9.07972535833123,1721.0,1727.0,18.11,19.98,1682.0,19.293333333333333
Ranchi,2025-11,2025,11,4,30,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1808.0,3471.3599999999997,23.34,85.31,20.19,1.6436363636363636,0.0911428139335585,19837.0,22171.66,0.6718684848484848,3.496735537343973,26.79336593234864,9.07972535833123,1598.0,1721.0,19.79,18.11,1709.0,19.363333333333333
Ranchi,2025-12,2025,12,4,31,1100000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,1762.0,3383.04,23.34,85.31,19.15,1.6018181818181818,0.08111218524144916,21723.0,24078.440000000002,0.7061126099706746,4.6059440509758165,28.412281913179577,9.07972535833123,1808.0,1598.0,20.19,19.79,1722.6666666666667,19.71
Ranchi,2024-01,2024,1,1,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1770.0,177.0,23.34,85.31,16.64,1.6090909090909091,0.08262148158521215,21423.0,23948.359999999997,0.7022979472140761,0.0,28.306026233487376,9.07972535833123,1770.0,1770.0,16.64,16.64,1770.0,16.64
Ranchi,2024-02,2024,2,1,29,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1782.0,178.20000000000002,23.34,85.31,15.75,1.62,0.0797422472815143,22347.0,25158.02,0.7886526645768025,3.84286364537565,27.91873629569965,9.07972535833123,1770.0,1770.0,16.64,16.64,1776.0,16.195
Ranchi,2024-03,2024,3,1,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,2047.0,204.70000000000002,23.34,85.31,14.41,1.8609090909090908,0.08651001605950469,23662.0,27009.540000000005,0.7920686217008799,3.7382776590183178,26.57848026371397,9.07972535833123,1782.0,1770.0,15.75,16.64,1866.3333333333333,15.6
Ranchi,2024-04,2024,4,2,30,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,2331.0,233.10000000000002,23.34,85.31,18.94,2.119090909090909,0.09532182873967449,24454.0,27520.14,0.8339436363636363,3.5927017804113586,28.886889670401573,9.07972535833123,2047.0,1782.0,14.41,15.75,2053.3333333333335,16.366666666666667
Ranchi,2024-05,2024,5,2,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,2269.0,226.9,23.34,85.31,16.47,2.0627272727272725,0.09668072776854574,23469.0,26863.06,0.7877730205278592,2.257725443617013,29.200221568878092,9.07972535833123,2331.0,2047.0,18.94,14.41,2215.6666666666665,16.606666666666666
Ranchi,2024-06,2024,6,2,30,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,2037.0,203.70000000000002,23.34,85.31,17.42,1.8518181818181818,0.09239352292828956,22047.0,24898.2,0.7544909090909091,3.0291433276709627,28.670567424139335,9.07972535833123,2269.0,2331.0,16.47,18.94,2212.3333333333335,17.61
Ranchi,2024-07,2024,7,3,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1753.0,175.3,23.34,85.31,18.68,1.5936363636363637,0.08572127139364304,20450.0,22791.739999999998,0.6683794721407623,3.3875140938623773,27.589242053789732,9.07972535833123,2037.0,2269.0,17.42,16.47,2019.6666666666667,17.523333333333333
Ranchi,2024-08,2024,8,3,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1669.0,166.9,23.34,85.31,17.45,1.5172727272727273,0.08332085267834856,20031.0,22472.14,0.6590070381231672,4.5805798078992215,29.853726723578454,9.07972535833123,1753.0,2037.0,18.68,17.42,1819.6666666666667,17.849999999999998
Ranchi,2024-09,2024,9,3,30,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1987.0,198.70000000000002,23.34,85.31,16.76,1.8063636363636364,0.10347341561214393,19203.0,21551.920000000002,0.6530884848484849,4.8963834224425975,27.02181950736864,9.07972535833123,1669.0,1753.0,17.45,18.68,1803.0,17.63
Ranchi,2024-10,2024,10,4,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1551.0,155.10000000000002,23.34,85.31,15.3,1.41,0.07994021234924234,19402.0,21351.16,0.626133724340176,5.875164368210492,26.182867745593235,9.07972535833123,1987.0,1669.0,16.76,17.45,1735.6666666666667,16.503333333333334
Ranchi,2024-11,2024,11,4,30,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1728.0,172.8,23.34,85.31,16.74,1.5709090909090908,0.08865630290903494,19491.0,21855.72,0.6622945454545455,3.9833487015178477,28.19249910214971,9.07972535833123,1551.0,1987.0,15.3,16.76,1755.3333333333333,16.266666666666666
Ranchi,2024-12,2024,12,4,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1661.0,166.10000000000002,23.34,85.31,18.82,1.51,0.08506170942797153,19527.0,21699.06,0.6363360703812316,2.487546024507776,26.691248015568185,9.07972535833123,1728.0,1551.0,16.74,15.3,1646.6666666666667,16.953333333333333
Ranchi,2025-01,2025,1,1,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1801.0,180.10000000000002,23.34,85.31,17.22,1.6372727272727272,0.08677009057621893,20756.0,23421.739999999998,0.6868545454545454,2.6823013330599204,27.77028329157834,9.07972535833123,1661.0,1728.0,18.82,16.74,1730.0,17.593333333333334
Ranchi,2025-02,2025,2,1,28,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,2190.0,219.0,23.34,85.31,14.75,1.990909090909091,0.0906081919735209,24170.0,27284.06,0.8858461038961039,3.6544417461813548,28.816714935870912,9.07972535833123,1801.0,1661.0,17.22,18.82,1884.0,16.93
Ranchi,2025-03,2025,3,1,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,2074.0,207.4,23.34,85.31,16.1,1.8854545454545455,0.08659346165087052,23951.0,27558.84,0.8081771260997067,4.168516409873994,30.842136027723267,9.07972535833123,2190.0,1801.0,14.75,17.22,2021.6666666666667,16.023333333333333
Ranchi,2025-04,2025,4,2,30,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,2658.0,265.8,23.34,85.31,17.45,2.4163636363636365,0.10338389731621937,25710.0,28296.620000000003,0.8574733333333334,4.288543309957949,26.756126021003503,9.07972535833123,2074.0,2190.0,16.1,14.75,2307.3333333333335,16.099999999999998
Ranchi,2025-05,2025,5,2,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1916.0,191.60000000000002,23.34,85.31,18.49,1.7418181818181817,0.0756743947233303,25319.0,28381.659999999996,0.8323067448680351,5.056843790310702,30.38429637821399,9.07972535833123,2658.0,2074.0,17.45,16.1,2216.0,17.346666666666664
Ranchi,2025-06,2025,6,2,30,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,2162.0,216.20000000000002,23.34,85.31,20.51,1.9654545454545456,0.09363766295638616,23089.0,26258.28,0.7957054545454545,3.812107134001798,30.91948546927108,9.07972535833123,1916.0,2658.0,18.49,17.45,2245.3333333333335,18.816666666666666
Ranchi,2025-07,2025,7,3,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,2187.0,218.70000000000002,23.34,85.31,19.01,1.9881818181818183,0.10317011038777243,21198.0,23770.620000000003,0.6970856304985338,3.5767791256198596,28.559298046985564,9.07972535833123,2162.0,1916.0,20.51,18.49,2088.3333333333335,19.33666666666667
Ranchi,2025-08,2025,8,3,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1886.0,188.60000000000002,23.34,85.31,19.23,1.7145454545454546,0.08983947029962368,20993.0,23951.34,0.7023853372434018,3.2061381487367147,29.233554041823467,9.07972535833123,2187.0,2162.0,19.01,20.51,2078.3333333333335,19.583333333333332
Ranchi,2025-09,2025,9,3,30,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1621.0,162.10000000000002,23.34,85.31,19.3,1.4736363636363636,0.08120022040775435,19963.0,22801.92,0.6909672727272728,4.920206798334553,27.646145368932523,9.07972535833123,1886.0,2187.0,19.23,19.01,1898.0,19.180000000000003
Ranchi,2025-10,2025,10,4,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1791.0,179.10000000000002,23.34,85.31,19.19,1.6281818181818182,0.08934005088043098,20047.0,22025.86,0.6459196480938416,3.5638880499783103,27.82461216142066,9.07972535833123,1621.0,1886.0,19.3,19.23,1766.0,19.24
Ranchi,2025-11,2025,11,4,30,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1635.0,163.5,23.34,85.31,17.55,1.4863636363636363,0.08242173715783636,19837.0,22171.66,0.6718684848484848,3.496735537343973,26.79336593234864,9.07972535833123,1791.0,1621.0,19.19,19.3,1682.3333333333333,18.680000000000003
Ranchi,2025-12,2025,12,4,31,1100000.0,Doxycycline,Tetracycline,Broad,2,0.0,1956.0,195.60000000000002,23.34,85.31,19.72,1.778181818181818,0.09004281176633061,21723.0,24078.440000000002,0.7061126099706746,4.6059440509758165,28.412281913179577,9.07972535833123,1635.0,1791.0,17.55,19.19,1794.0,18.82
Ranchi,2024-01,2024,1,1,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,129.0,387.0,23.34,85.31,15.85,0.11727272727272728,0.006021565607057835,21423.0,23948.359999999997,0.7022979472140761,0.0,28.306026233487376,9.07972535833123,129.0,129.0,15.85,15.85,129.0,15.85
Ranchi,2024-02,2024,2,1,29,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,129.0,387.0,23.34,85.31,17.41,0.11727272727272728,0.005772586924419385,22347.0,25158.02,0.7886526645768025,3.84286364537565,27.91873629569965,9.07972535833123,129.0,129.0,15.85,15.85,129.0,16.63
Ranchi,2024-03,2024,3,1,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,147.0,441.0,23.34,85.31,16.65,0.13363636363636364,0.006212492604175471,23662.0,27009.540000000005,0.7920686217008799,3.7382776590183178,26.57848026371397,9.07972535833123,129.0,129.0,17.41,15.85,135.0,16.636666666666667
Ranchi,2024-04,2024,4,2,30,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,136.0,408.0,23.34,85.31,15.39,0.12363636363636364,0.005561462337449906,24454.0,27520.14,0.8339436363636363,3.5927017804113586,28.886889670401573,9.07972535833123,147.0,129.0,16.65,17.41,137.33333333333334,16.483333333333334
Ranchi,2024-05,2024,5,2,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,138.0,414.0,23.34,85.31,16.87,0.12545454545454546,0.005880097149431164,23469.0,26863.06,0.7877730205278592,2.257725443617013,29.200221568878092,9.07972535833123,136.0,147.0,15.39,16.65,140.33333333333334,16.30333333333333
Ranchi,2024-06,2024,6,2,30,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,135.0,405.0,23.34,85.31,17.29,0.12272727272727273,0.006123282079194449,22047.0,24898.2,0.7544909090909091,3.0291433276709627,28.670567424139335,9.07972535833123,138.0,136.0,16.87,15.39,136.33333333333334,16.51666666666667
Ranchi,2024-07,2024,7,3,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,137.0,411.0,23.34,85.31,16.18,0.12454545454545454,0.006699266503667482,20450.0,22791.739999999998,0.6683794721407623,3.3875140938623773,27.589242053789732,9.07972535833123,135.0,138.0,17.29,16.87,136.66666666666666,16.779999999999998
Ranchi,2024-08,2024,8,3,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,102.0,306.0,23.34,85.31,17.83,0.09272727272727273,0.005092107233787629,20031.0,22472.14,0.6590070381231672,4.5805798078992215,29.853726723578454,9.07972535833123,137.0,135.0,16.18,17.29,124.66666666666667,17.099999999999998
Ranchi,2024-09,2024,9,3,30,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,108.0,324.0,23.34,85.31,17.32,0.09818181818181818,0.005624121231057647,19203.0,21551.920000000002,0.6530884848484849,4.8963834224425975,27.02181950736864,9.07972535833123,102.0,137.0,17.83,16.18,115.66666666666667,17.11
Ranchi,2024-10,2024,10,4,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,129.0,387.0,23.34,85.31,15.65,0.11727272727272728,0.006648799092877023,19402.0,21351.16,0.626133724340176,5.875164368210492,26.182867745593235,9.07972535833123,108.0,102.0,17.32,17.83,113.0,16.933333333333334
Ranchi,2024-11,2024,11,4,30,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,119.0,357.0,23.34,85.31,18.54,0.10818181818181818,0.00610538197116618,19491.0,21855.72,0.6622945454545455,3.9833487015178477,28.19249910214971,9.07972535833123,129.0,108.0,15.65,17.32,118.66666666666667,17.169999999999998
Ranchi,2024-12,2024,12,4,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,116.0,348.0,23.34,85.31,15.08,0.10545454545454545,0.005940492651200902,19527.0,21699.06,0.6363360703812316,2.487546024507776,26.691248015568185,9.07972535833123,119.0,129.0,18.54,15.65,121.33333333333333,16.423333333333332
Ranchi,2025-01,2025,1,1,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,115.0,345.0,23.34,85.31,18.41,0.10454545454545454,0.005540566583156678,20756.0,23421.739999999998,0.6868545454545454,2.6823013330599204,27.77028329157834,9.07972535833123,116.0,119.0,15.08,18.54,116.66666666666667,17.343333333333334
Ranchi,2025-02,2025,2,1,28,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,134.0,402.0,23.34,85.31,18.58,0.12181818181818181,0.005544062887877534,24170.0,27284.06,0.8858461038961039,3.6544417461813548,28.816714935870912,9.07972535833123,115.0,116.0,18.41,15.08,121.66666666666667,17.356666666666666
Ranchi,2025-03,2025,3,1,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,135.0,405.0,23.34,85.31,16.74,0.12272727272727273,0.0056365078702350635,23951.0,27558.84,0.8081771260997067,4.168516409873994,30.842136027723267,9.07972535833123,134.0,115.0,18.58,18.41,128.0,17.909999999999997
Ranchi,2025-04,2025,4,2,30,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,135.0,405.0,23.34,85.31,19.13,0.12272727272727273,0.005250875145857643,25710.0,28296.620000000003,0.8574733333333334,4.288543309957949,26.756126021003503,9.07972535833123,135.0,134.0,16.74,18.58,134.66666666666666,18.149999999999995
Ranchi,2025-05,2025,5,2,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,148.0,444.0,23.34,85.31,18.75,0.13454545454545455,0.005845412536040128,25319.0,28381.659999999996,0.8323067448680351,5.056843790310702,30.38429637821399,9.07972535833123,135.0,135.0,19.13,16.74,139.33333333333334,18.206666666666667
Ranchi,2025-06,2025,6,2,30,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,150.0,450.0,23.34,85.31,17.98,0.13636363636363635,0.006496600112607736,23089.0,26258.28,0.7957054545454545,3.812107134001798,30.91948546927108,9.07972535833123,148.0,135.0,18.75,19.13,144.33333333333334,18.62
Ranchi,2025-07,2025,7,3,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,118.0,354.0,23.34,85.31,20.76,0.10727272727272727,0.005566562883290877,21198.0,23770.620000000003,0.6970856304985338,3.5767791256198596,28.559298046985564,9.07972535833123,150.0,148.0,17.98,18.75,138.66666666666666,19.163333333333338
Ranchi,2025-08,2025,8,3,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,144.0,432.0,23.34,85.31,18.6,0.13090909090909092,0.006859429333587386,20993.0,23951.34,0.7023853372434018,3.2061381487367147,29.233554041823467,9.07972535833123,118.0,150.0,20.76,17.98,137.33333333333334,19.113333333333333
Ranchi,2025-09,2025,9,3,30,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,128.0,384.0,23.34,85.31,18.37,0.11636363636363636,0.006411861944597506,19963.0,22801.92,0.6909672727272728,4.920206798334553,27.646145368932523,9.07972535833123,144.0,118.0,18.6,20.76,130.0,19.243333333333336
Ranchi,2025-10,2025,10,4,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,125.0,375.0,23.34,85.31,19.13,0.11363636363636363,0.006235346934703447,20047.0,22025.86,0.6459196480938416,3.5638880499783103,27.82461216142066,9.07972535833123,128.0,144.0,18.37,18.6,132.33333333333334,18.7
Ranchi,2025-11,2025,11,4,30,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,134.0,402.0,23.34,85.31,16.8,0.12181818181818181,0.006755053687553561,19837.0,22171.66,0.6718684848484848,3.496735537343973,26.79336593234864,9.07972535833123,125.0,128.0,19.13,18.37,129.0,18.099999999999998
Ranchi,2025-12,2025,12,4,31,1100000.0,Meropenem,Carbapenem,Very Broad,3,0.0,129.0,387.0,23.34,85.31,18.12,0.11727272727272728,0.005938406297472725,21723.0,24078.440000000002,0.7061126099706746,4.6059440509758165,28.412281913179577,9.07972535833123,134.0,125.0,16.8,19.13,129.33333333333334,18.016666666666666
Ranchi,2024-01,2024,1,1,31,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,1865.0,3730.0,23.34,85.31,15.3,1.6954545454545455,0.08705596788498343,21423.0,23948.359999999997,0.7022979472140761,0.0,28.306026233487376,9.07972535833123,1865.0,1865.0,15.3,15.3,1865.0,15.3
Ranchi,2024-02,2024,2,1,29,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,1952.0,3904.0,23.34,85.31,16.73,1.7745454545454546,0.08734953237571039,22347.0,25158.02,0.7886526645768025,3.84286364537565,27.91873629569965,9.07972535833123,1865.0,1865.0,15.3,15.3,1908.5,16.015
Ranchi,2024-03,2024,3,1,31,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,2031.0,4062.0,23.34,85.31,18.07,1.8463636363636364,0.08583382638830192,23662.0,27009.540000000005,0.7920686217008799,3.7382776590183178,26.57848026371397,9.07972535833123,1952.0,1865.0,16.73,15.3,1949.3333333333333,16.7
Ranchi,2024-04,2024,4,2,30,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,2135.0,4270.0,23.34,85.31,16.94,1.940909090909091,0.08730678007687903,24454.0,27520.14,0.8339436363636363,3.5927017804113586,28.886889670401573,9.07972535833123,2031.0,1952.0,18.07,16.73,2039.3333333333333,17.246666666666666
Ranchi,2024-05,2024,5,2,31,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,2090.0,4180.0,23.34,85.31,15.92,1.9,0.08905364523413865,23469.0,26863.06,0.7877730205278592,2.257725443617013,29.200221568878092,9.07972535833123,2135.0,2031.0,16.94,18.07,2085.3333333333335,16.97666666666667
Ranchi,2024-06,2024,6,2,30,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,2018.0,4036.0,23.34,85.31,17.32,1.8345454545454545,0.09153172767269924,22047.0,24898.2,0.7544909090909091,3.0291433276709627,28.670567424139335,9.07972535833123,2090.0,2135.0,15.92,16.94,2081.0,16.726666666666667
Ranchi,2024-07,2024,7,3,31,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,1852.0,3704.0,23.34,85.31,16.57,1.6836363636363636,0.09056234718826406,20450.0,22791.739999999998,0.6683794721407623,3.3875140938623773,27.589242053789732,9.07972535833123,2018.0,2090.0,17.32,15.92,1986.6666666666667,16.603333333333335
Ranchi,2024-08,2024,8,3,31,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,1476.0,2952.0,23.34,85.31,16.33,1.3418181818181818,0.07368578703010334,20031.0,22472.14,0.6590070381231672,4.5805798078992215,29.853726723578454,9.07972535833123,1852.0,2018.0,16.57,17.32,1782.0,16.74
Ranchi,2024-09,2024,9,3,30,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,1784.0,3568.0,23.34,85.31,18.07,1.6218181818181818,0.09290215070561891,19203.0,21551.920000000002,0.6530884848484849,4.8963834224425975,27.02181950736864,9.07972535833123,1476.0,1852.0,16.33,16.57,1704.0,16.99
Ranchi,2024-10,2024,10,4,31,1100000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,1645.0,3290.0,23.34,85.31,15.98,1.4954545454545454,0.08478507370374189,19402.0,21351.16,0.626133724340176,5.875164368210492,26.182867745593235,9.07972535833123,1784.0,1476.0,18.07,16.33,1635.0,16.793333333333333
