Location,Month,Antibiotic,Resistance_Rate
Jabalpur,2025-09,Cefixime,18.56
Jabalpur,2025-09,Ceftriaxone,19.46
Jabalpur,2025-09,Ciprofloxacin,19.28
Jabalpur,2025-09,Doxycycline,18.09
Jabalpur,2025-09,Metronidazole,17.51
Jabalpur,2025-09,Cotrimoxazole,17.64
Jabalpur,2025-09,Meropenem,18.11
Jabalpur,2025-10,Amoxicillin,19.77
Jabalpur,2025-10,Amoxicillin-Clavulanate,17.82
Jabalpur,2025-10,Azithromycin,19.3
Jabalpur,2025-10,Cefixime,18.43
Jabalpur,2025-10,Ceftriaxone,18.61
Jabalpur,2025-10,Ciprofloxacin,20.66
Jabalpur,2025-10,Doxycycline,19.4
Jabalpur,2025-10,Metronidazole,19.35
Jabalpur,2025-10,Cotrimoxazole,16.92
Jabalpur,2025-10,Meropenem,19.78
Jabalpur,2025-11,Amoxicillin,18.11
Jabalpur,2025-11,Amoxicillin-Clavulanate,17.65
Jabalpur,2025-11,Azithromycin,15.27
Jabalpur,2025-11,Cefixime,18.35
Jabalpur,2025-11,Ceftriaxone,16.97
Jabalpur,2025-11,Ciprofloxacin,18.44
Jabalpur,2025-11,Doxycycline,16.29
Jabalpur,2025-11,Metronidazole,19.46
Jabalpur,2025-11,Cotrimoxazole,18.38
Jabalpur,2025-11,Meropenem,19.86
Jabalpur,2025-12,Amoxicillin,16.78
Jabalpur,2025-12,Amoxicillin-Clavulanate,19.32
Jabalpur,2025-12,Azithromycin,15.39
Jabalpur,2025-12,Cefixime,17.93
Jabalpur,2025-12,Ceftriaxone,17.17
Jabalpur,2025-12,Ciprofloxacin,17.21
Jabalpur,2025-12,Doxycycline,16.73
Jabalpur,2025-12,Metronidazole,16.21
Jabalpur,2025-12,Cotrimoxazole,16.11
Jabalpur,2025-12,Meropenem,16.61
Gwalior,2024-01,Amoxicillin,15.51
Gwalior,2024-01,Amoxicillin-Clavulanate,16.39
Gwalior,2024-01,Azithromycin,15.21
Gwalior,2024-01,Cefixime,16.47
Gwalior,2024-01,Ceftriaxone,13.71
Gwalior,2024-01,Ciprofloxacin,14.71
Gwalior,2024-01,Doxycycline,15.59
Gwalior,2024-01,Metronidazole,15.11
Gwalior,2024-01,Cotrimoxazole,14.05
Gwalior,2024-01,Meropenem,15.65
Gwalior,2024-02,Amoxicillin,14.88
Gwalior,2024-02,Amoxicillin-Clavulanate,14.34
Gwalior,2024-02,Azithromycin,15.51
Gwalior,2024-02,Cefixime,15.28
Gwalior,2024-02,Ceftriaxone,14.85
Gwalior,2024-02,Ciprofloxacin,14.66
Gwalior,2024-02,Doxycycline,13.72
Gwalior,2024-02,Metronidazole,14.39
Gwalior,2024-02,Cotrimoxazole,16.3
Gwalior,2024-02,Meropenem,14.98
Gwalior,2024-03,Amoxicillin,16.84
Gwalior,2024-03,Amoxicillin-Clavulanate,16.08
Gwalior,2024-03,Azithromycin,14.6
Gwalior,2024-03,Cefixime,13.78
Gwalior,2024-03,Ceftriaxone,14.73
Gwalior,2024-03,Ciprofloxacin,14.85
Gwalior,2024-03,Doxycycline,14.38
Gwalior,2024-03,Metronidazole,16.2
Gwalior,2024-03,Cotrimoxazole,16.46
Gwalior,2024-03,Meropenem,17.44
Gwalior,2024-04,Amoxicillin,15.17
Gwalior,2024-04,Amoxicillin-Clavulanate,17.49
Gwalior,2024-04,Azithromycin,17.24
Gwalior,2024-04,Cefixime,15.55
Gwalior,2024-04,Ceftriaxone,16.49
Gwalior,2024-04,Ciprofloxacin,17.18
Gwalior,2024-04,Doxycycline,15.35
Gwalior,2024-04,Metronidazole,15.18
Gwalior,2024-04,Cotrimoxazole,14.92
Gwalior,2024-04,Meropenem,12.62
Gwalior,2024-05,Amoxicillin,16.5
Gwalior,2024-05,Amoxicillin-Clavulanate,15.35
Gwalior,2024-05,Azithromycin,14.7
Gwalior,2024-05,Cefixime,16.68
Gwalior,2024-05,Ceftriaxone,14.78
Gwalior,2024-05,Ciprofloxacin,17.1
Gwalior,2024-05,Doxycycline,16.33
Gwalior,2024-05,Metronidazole,15.27
Gwalior,2024-05,Cotrimoxazole,15.93
Gwalior,2024-05,Meropenem,14.28
Gwalior,2024-06,Amoxicillin,17.61
Gwalior,2024-06,Amoxicillin-Clavulanate,16.69
Gwalior,2024-06,Azithromycin,16.51
Gwalior,2024-06,Cefixime,17.12
Gwalior,2024-06,Ceftriaxone,16.03
Gwalior,2024-06,Ciprofloxacin,14.9
Gwalior,2024-06,Doxycycline,17.19
Gwalior,2024-06,Metronidazole,16.81
Gwalior,2024-06,Cotrimoxazole,15.76
Gwalior,2024-06,Meropenem,16.38
Gwalior,2024-07,Amoxicillin,18.43
Gwalior,2024-07,Amoxicillin-Clavulanate,18.0
Gwalior,2024-07,Azithromycin,15.86
Gwalior,2024-07,Cefixime,15.19
Gwalior,2024-07,Ceftriaxone,15.56
Gwalior,2024-07,Ciprofloxacin,16.49
Gwalior,2024-07,Doxycycline,18.0
Gwalior,2024-07,Metronidazole,15.5
Gwalior,2024-07,Cotrimoxazole,15.96
Gwalior,2024-07,Meropenem,15.5
Gwalior,2024-08,Amoxicillin,16.46
Gwalior,2024-08,Amoxicillin-Clavulanate,16.73
Gwalior,2024-08,Azithromycin,15.08
Gwalior,2024-08,Cefixime,18.03
Gwalior,2024-08,Ceftriaxone,16.85
Gwalior,2024-08,Ciprofloxacin,19.56
Gwalior,2024-08,Doxycycline,15.11
Gwalior,2024-08,Metronidazole,18.06
Gwalior,2024-08,Cotrimoxazole,18.15
Gwalior,2024-08,Meropenem,15.73
Gwalior,2024-09,Amoxicillin,16.59
Gwalior,2024-09,Amoxicillin-Clavulanate,15.71
Gwalior,2024-09,Azithromycin,15.47
Gwalior,2024-09,Cefixime,16.81
Gwalior,2024-09,Ceftriaxone,17.01
Gwalior,2024-09,Ciprofloxacin,15.05
Gwalior,2024-09,Doxycycline,18.91
Gwalior,2024-09,Metronidazole,16.01
Gwalior,2024-09,Cotrimoxazole,16.67
Gwalior,2024-09,Meropenem,15.48
Gwalior,2024-10,Amoxicillin,16.53
Gwalior,2024-10,Amoxicillin-Clavulanate,16.14
Gwalior,2024-10,Azithromycin,16.28
Gwalior,2024-10,Cefixime,16.6
Gwalior,2024-10,Ceftriaxone,17.66
Gwalior,2024-10,Ciprofloxacin,16.86
Gwalior,2024-10,Doxycycline,16.98
Gwalior,2024-10,Metronidazole,16.11
Gwalior,2024-10,Cotrimoxazole,16.66
Gwalior,2024-10,Meropenem,15.73
Gwalior,2024-11,Amoxicillin,17.37
Gwalior,2024-11,Amoxicillin-Clavulanate,16.36
Gwalior,2024-11,Azithromycin,15.6
Gwalior,2024-11,Cefixime,15.87
Gwalior,2024-11,Ceftriaxone,16.11
Gwalior,2024-11,Ciprofloxacin,16.11
Gwalior,2024-11,Doxycycline,15.64
Gwalior,2024-11,Metronidazole,15.01
Gwalior,2024-11,Cotrimoxazole,16.73
Gwalior,2024-11,Meropenem,16.42
Gwalior,2024-12,Amoxicillin,18.21
Gwalior,2024-12,Amoxicillin-Clavulanate,15.33
Gwalior,2024-12,Azithromycin,16.5
Gwalior,2024-12,Cefixime,13.96
Gwalior,2024-12,Ceftriaxone,17.13
Gwalior,2024-12,Ciprofloxacin,14.46
Gwalior,2024-12,Doxycycline,14.61
Gwalior,2024-12,Metronidazole,15.98
Gwalior,2024-12,Cotrimoxazole,15.19
Gwalior,2024-12,Meropenem,14.67
Gwalior,2025-01,Amoxicillin,15.93
Gwalior,2025-01,Amoxicillin-Clavulanate,17.0
Gwalior,2025-01,Azithromycin,14.94
Gwalior,2025-01,Cefixime,16.21
Gwalior,2025-01,Ceftriaxone,16.01
Gwalior,2025-01,Ciprofloxacin,17.17
Gwalior,2025-01,Doxycycline,16.82
Gwalior,2025-01,Metronidazole,13.8
Gwalior,2025-01,Cotrimoxazole,17.23
Gwalior,2025-01,Meropenem,15.03
Gwalior,2025-02,Amoxicillin,17.28
Gwalior,2025-02,Amoxicillin-Clavulanate,15.7
Gwalior,2025-02,Azithromycin,16.9
Gwalior,2025-02,Cefixime,19.62
Gwalior,2025-02,Ceftriaxone,17.12
Gwalior,2025-02,Ciprofloxacin,16.31
Gwalior,2025-02,Doxycycline,16.15
Gwalior,2025-02,Metronidazole,14.71
Gwalior,2025-02,Cotrimoxazole,18.21
Gwalior,2025-02,Meropenem,16.55
Gwalior,2025-03,Amoxicillin,16.27
Gwalior,2025-03,Amoxicillin-Clavulanate,16.01
Gwalior,2025-03,Azithromycin,16.89
Gwalior,2025-03,Cefixime,18.24
Gwalior,2025-03,Ceftriaxone,16.12
Gwalior,2025-03,Ciprofloxacin,18.44
Gwalior,2025-03,Doxycycline,16.69
Gwalior,2025-03,Metronidazole,15.69
Gwalior,2025-03,Cotrimoxazole,16.49
Gwalior,2025-03,Meropenem,18.51
Gwalior,2025-04,Amoxicillin,16.77
Gwalior,2025-04,Amoxicillin-Clavulanate,17.17
Gwalior,2025-04,Azithromycin,18.75
Gwalior,2025-04,Cefixime,18.3
Gwalior,2025-04,Ceftriaxone,17.38
Gwalior,2025-04,Ciprofloxacin,19.13
Gwalior,2025-04,Doxycycline,18.72
Gwalior,2025-04,Metronidazole,17.88
Gwalior,2025-04,Cotrimoxazole,17.16
Gwalior,2025-04,Meropenem,16.87
Gwalior,2025-05,Amoxicillin,19.25
Gwalior,2025-05,Amoxicillin-Clavulanate,17.15
Gwalior,2025-05,Azithromycin,19.76
Gwalior,2025-05,Cefixime,20.56
Gwalior,2025-05,Ceftriaxone,18.62
Gwalior,2025-05,Ciprofloxacin,19.08
Gwalior,2025-05,Doxycycline,19.5
Gwalior,2025-05,Metronidazole,20.25
Gwalior,2025-05,Cotrimoxazole,20.16
Gwalior,2025-05,Meropenem,16.04
Gwalior,2025-06,Amoxicillin,19.07
Gwalior,2025-06,Amoxicillin-Clavulanate,19.61
Gwalior,2025-06,Azithromycin,18.21
Gwalior,2025-06,Cefixime,21.12
Gwalior,2025-06,Ceftriaxone,21.16
Gwalior,2025-06,Ciprofloxacin,18.27
Gwalior,2025-06,Doxycycline,18.47
Gwalior,2025-06,Metronidazole,17.73
Gwalior,2025-06,Cotrimoxazole,18.69
Gwalior,2025-06,Meropenem,18.15
Gwalior,2025-07,Amoxicillin,20.58
Gwalior,2025-07,Amoxicillin-Clavulanate,18.19
Gwalior,2025-07,Azithromycin,15.98
Gwalior,2025-07,Cefixime,17.51
Gwalior,2025-07,Ceftriaxone,18.34
Gwalior,2025-07,Ciprofloxacin,18.55
Gwalior,2025-07,Doxycycline,18.97
Gwalior,2025-07,Metronidazole,17.47
Gwalior,2025-07,Cotrimoxazole,17.68
Gwalior,2025-07,Meropenem,17.48
Gwalior,2025-08,Amoxicillin,18.56
Gwalior,2025-08,Amoxicillin-Clavulanate,18.81
Gwalior,2025-08,Azithromycin,18.45
Gwalior,2025-08,Cefixime,20.28
Gwalior,2025-08,Ceftriaxone,18.65
Gwalior,2025-08,Ciprofloxacin,19.13
Gwalior,2025-08,Doxycycline,18.41
Gwalior,2025-08,Metronidazole,19.79
Gwalior,2025-08,Cotrimoxazole,19.1
Gwalior,2025-08,Meropenem,19.9
Gwalior,2025-09,Amoxicillin,18.26
Gwalior,2025-09,Amoxicillin-Clavulanate,19.12
Gwalior,2025-09,Azithromycin,18.24
Gwalior,2025-09,Cefixime,17.93
Gwalior,2025-09,Ceftriaxone,19.4
Gwalior,2025-09,Ciprofloxacin,21.18
Gwalior,2025-09,Doxycycline,17.84
Gwalior,2025-09,Metronidazole,18.54
Gwalior,2025-09,Cotrimoxazole,17.58
Gwalior,2025-09,Meropenem,16.92
Gwalior,2025-10,Amoxicillin,18.33
Gwalior,2025-10,Amoxicillin-Clavulanate,18.36
Gwalior,2025-10,Azithromycin,18.12
Gwalior,2025-10,Cefixime,18.7
Gwalior,2025-10,Ceftriaxone,17.33
Gwalior,2025-10,Ciprofloxacin,18.26
Gwalior,2025-10,Doxycycline,19.02
Gwalior,2025-10,Metronidazole,16.88
Gwalior,2025-10,Cotrimoxazole,18.32
Gwalior,2025-10,Meropenem,18.55
Gwalior,2025-11,Amoxicillin,18.02
Gwalior,2025-11,Amoxicillin-Clavulanate,18.94
Gwalior,2025-11,Azithromycin,16.61
Gwalior,2025-11,Cefixime,19.63
Gwalior,2025-11,Ceftriaxone,19.24
Gwalior,2025-11,Ciprofloxacin,18.72
Gwalior,2025-11,Doxycycline,19.43
Gwalior,2025-11,Metronidazole,17.74
Gwalior,2025-11,Cotrimoxazole,17.74
Gwalior,2025-11,Meropenem,19.47
Gwalior,2025-12,Amoxicillin,20.72
Gwalior,2025-12,Amoxicillin-Clavulanate,17.62
Gwalior,2025-12,Azithromycin,17.99
Gwalior,2025-12,Cefixime,19.62
Gwalior,2025-12,Ceftriaxone,18.56
Gwalior,2025-12,Ciprofloxacin,19.12
Gwalior,2025-12,Doxycycline,18.88
Gwalior,2025-12,Metronidazole,17.32
Gwalior,2025-12,Cotrimoxazole,18.71
Gwalior,2025-12,Meropenem,17.79
Ujjain,2024-01,Amoxicillin,12.57
Ujjain,2024-01,Amoxicillin-Clavulanate,12.61
Ujjain,2024-01,Azithromycin,12.8
Ujjain,2024-01,Cefixime,14.78
Ujjain,2024-01,Ceftriaxone,14.93
Ujjain,2024-01,Ciprofloxacin,14.58
Ujjain,2024-01,Doxycycline,13.94
Ujjain,2024-01,Metronidazole,13.85
Ujjain,2024-01,Cotrimoxazole,13.91
Ujjain,2024-01,Meropenem,13.75
Ujjain,2024-02,Amoxicillin,14.52
Ujjain,2024-02,Amoxicillin-Clavulanate,12.24
Ujjain,2024-02,Azithromycin,12.73
Ujjain,2024-02,Cefixime,12.71
Ujjain,2024-02,Ceftriaxone,15.18
Ujjain,2024-02,Ciprofloxacin,15.66
Ujjain,2024-02,Doxycycline,11.15
Ujjain,2024-02,Metronidazole,15.2
Ujjain,2024-02,Cotrimoxazole,13.79
Ujjain,2024-02,Meropenem,14.5
Ujjain,2024-03,Amoxicillin,14.47
Ujjain,2024-03,Amoxicillin-Clavulanate,15.29
Ujjain,2024-03,Azithromycin,13.76
Ujjain,2024-03,Cefixime,12.27
Ujjain,2024-03,Ceftriaxone,13.77
Ujjain,2024-03,Ciprofloxacin,14.33
Ujjain,2024-03,Doxycycline,13.23
Ujjain,2024-03,Metronidazole,14.14
Ujjain,2024-03,Cotrimoxazole,13.55
Ujjain,2024-03,Meropenem,12.67
Ujjain,2024-04,Amoxicillin,13.36
Ujjain,2024-04,Amoxicillin-Clavulanate,13.9
Ujjain,2024-04,Azithromycin,14.36
Ujjain,2024-04,Cefixime,12.24
Ujjain,2024-04,Ceftriaxone,13.67
Ujjain,2024-04,Ciprofloxacin,12.2
Ujjain,2024-04,Doxycycline,13.4
Ujjain,2024-04,Metronidazole,15.33
Ujjain,2024-04,Cotrimoxazole,12.93
Ujjain,2024-04,Meropenem,14.69
Ujjain,2024-05,Amoxicillin,17.85
Ujjain,2024-05,Amoxicillin-Clavulanate,16.09
Ujjain,2024-05,Azithromycin,14.44
Ujjain,2024-05,Cefixime,15.5
Ujjain,2024-05,Ceftriaxone,13.18
Ujjain,2024-05,Ciprofloxacin,12.83
Ujjain,2024-05,Doxycycline,14.26
Ujjain,2024-05,Metronidazole,14.6
Ujjain,2024-05,Cotrimoxazole,15.6
Ujjain,2024-05,Meropenem,13.44
Ujjain,2024-06,Amoxicillin,15.04
Ujjain,2024-06,Amoxicillin-Clavulanate,14.77
Ujjain,2024-06,Azithromycin,14.25
Ujjain,2024-06,Cefixime,14.58
Ujjain,2024-06,Ceftriaxone,13.85
Ujjain,2024-06,Ciprofloxacin,14.97
Ujjain,2024-06,Doxycycline,14.55
Ujjain,2024-06,Metronidazole,13.78
Ujjain,2024-06,Cotrimoxazole,15.23
Ujjain,2024-06,Meropenem,15.3
Ujjain,2024-07,Amoxicillin,15.83
Ujjain,2024-07,Amoxicillin-Clavulanate,13.7
Ujjain,2024-07,Azithromycin,14.75
Ujjain,2024-07,Cefixime,13.91
Ujjain,2024-07,Ceftriaxone,15.15
Ujjain,2024-07,Ciprofloxacin,13.91
Ujjain,2024-07,Doxycycline,15.98
Ujjain,2024-07,Metronidazole,15.37
Ujjain,2024-07,Cotrimoxazole,16.01
Ujjain,2024-07,Meropenem,15.57
Ujjain,2024-08,Amoxicillin,14.95
Ujjain,2024-08,Amoxicillin-Clavulanate,14.54
Ujjain,2024-08,Azithromycin,16.72
Ujjain,2024-08,Cefixime,14.9
Ujjain,2024-08,Ceftriaxone,13.72
Ujjain,2024-08,Ciprofloxacin,16.19
Ujjain,2024-08,Doxycycline,14.89
Ujjain,2024-08,Metronidazole,16.33
Ujjain,2024-08,Cotrimoxazole,15.17
Ujjain,2024-08,Meropenem,14.54
Ujjain,2024-09,Amoxicillin,16.65
Ujjain,2024-09,Amoxicillin-Clavulanate,13.05
Ujjain,2024-09,Azithromycin,13.91
Ujjain,2024-09,Cefixime,13.83
Ujjain,2024-09,Ceftriaxone,12.52
Ujjain,2024-09,Ciprofloxacin,15.77
Ujjain,2024-09,Doxycycline,13.88
Ujjain,2024-09,Metronidazole,15.42
Ujjain,2024-09,Cotrimoxazole,15.08
Ujjain,2024-09,Meropenem,15.0
Ujjain,2024-10,Amoxicillin,14.17
Ujjain,2024-10,Amoxicillin-Clavulanate,13.62
Ujjain,2024-10,Azithromycin,14.37
Ujjain,2024-10,Cefixime,15.53
Ujjain,2024-10,Ceftriaxone,14.58
Ujjain,2024-10,Ciprofloxacin,13.75
Ujjain,2024-10,Doxycycline,12.9
Ujjain,2024-10,Metronidazole,14.38
Ujjain,2024-10,Cotrimoxazole,13.76
Ujjain,2024-10,Meropenem,13.99
Ujjain,2024-11,Amoxicillin,14.35
Ujjain,2024-11,Amoxicillin-Clavulanate,13.92
Ujjain,2024-11,Azithromycin,14.56
Ujjain,2024-11,Cefixime,15.08
Ujjain,2024-11,Ceftriaxone,16.75
Ujjain,2024-11,Ciprofloxacin,15.3
Ujjain,2024-11,Doxycycline,15.93
Ujjain,2024-11,Metronidazole,13.21
Ujjain,2024-11,Cotrimoxazole,12.56
Ujjain,2024-11,Meropenem,14.01
Ujjain,2024-12,Amoxicillin,15.53
Ujjain,2024-12,Amoxicillin-Clavulanate,15.16
Ujjain,2024-12,Azithromycin,15.54
Ujjain,2024-12,Cefixime,11.65
Ujjain,2024-12,Ceftriaxone,15.94
Ujjain,2024-12,Ciprofloxacin,14.81
Ujjain,2024-12,Doxycycline,12.46
Ujjain,2024-12,Metronidazole,14.89
Ujjain,2024-12,Cotrimoxazole,14.48
Ujjain,2024-12,Meropenem,14.43
Ujjain,2025-01,Amoxicillin,15.86
Ujjain,2025-01,Amoxicillin-Clavulanate,15.02
Ujjain,2025-01,Azithromycin,12.76
Ujjain,2025-01,Cefixime,14.45
Ujjain,2025-01,Ceftriaxone,12.95
Ujjain,2025-01,Ciprofloxacin,15.32
Ujjain,2025-01,Doxycycline,15.85
Ujjain,2025-01,Metronidazole,12.89
Ujjain,2025-01,Cotrimoxazole,13.72
Ujjain,2025-01,Meropenem,13.2
Ujjain,2025-02,Amoxicillin,14.7
Ujjain,2025-02,Amoxicillin-Clavulanate,15.44
Ujjain,2025-02,Azithromycin,14.31
Ujjain,2025-02,Cefixime,15.77
Ujjain,2025-02,Ceftriaxone,16.34
Ujjain,2025-02,Ciprofloxacin,16.26
Ujjain,2025-02,Doxycycline,13.51
Ujjain,2025-02,Metronidazole,16.2
Ujjain,2025-02,Cotrimoxazole,16.51
Ujjain,2025-02,Meropenem,16.29
Ujjain,2025-03,Amoxicillin,15.67
Ujjain,2025-03,Amoxicillin-Clavulanate,14.78
Ujjain,2025-03,Azithromycin,14.32
Ujjain,2025-03,Cefixime,14.46
Ujjain,2025-03,Ceftriaxone,15.82
Ujjain,2025-03,Ciprofloxacin,16.6
Ujjain,2025-03,Doxycycline,16.77
Ujjain,2025-03,Metronidazole,14.73
Ujjain,2025-03,Cotrimoxazole,15.46
Ujjain,2025-03,Meropenem,15.05
Ujjain,2025-04,Amoxicillin,15.77
Ujjain,2025-04,Amoxicillin-Clavulanate,17.02
Ujjain,2025-04,Azithromycin,16.39
Ujjain,2025-04,Cefixime,16.44
Ujjain,2025-04,Ceftriaxone,16.82
Ujjain,2025-04,Ciprofloxacin,16.96
Ujjain,2025-04,Doxycycline,16.58
Ujjain,2025-04,Metronidazole,14.92
Ujjain,2025-04,Cotrimoxazole,17.08
Ujjain,2025-04,Meropenem,16.01
Ujjain,2025-05,Amoxicillin,16.63
Ujjain,2025-05,Amoxicillin-Clavulanate,17.09
Ujjain,2025-05,Azithromycin,16.97
Ujjain,2025-05,Cefixime,18.1
Ujjain,2025-05,Ceftriaxone,15.92
Ujjain,2025-05,Ciprofloxacin,18.37
Ujjain,2025-05,Doxycycline,16.54
Ujjain,2025-05,Metronidazole,15.88
Ujjain,2025-05,Cotrimoxazole,16.12
Ujjain,2025-05,Meropenem,15.22
Ujjain,2025-06,Amoxicillin,15.67
Ujjain,2025-06,Amoxicillin-Clavulanate,18.04
Ujjain,2025-06,Azithromycin,19.23
Ujjain,2025-06,Cefixime,15.6
Ujjain,2025-06,Ceftriaxone,16.5
Ujjain,2025-06,Ciprofloxacin,18.21
Ujjain,2025-06,Doxycycline,16.91
Ujjain,2025-06,Metronidazole,17.8
Ujjain,2025-06,Cotrimoxazole,17.06
Ujjain,2025-06,Meropenem,16.12
Ujjain,2025-07,Amoxicillin,17.53
Ujjain,2025-07,Amoxicillin-Clavulanate,14.86
Ujjain,2025-07,Azithromycin,15.97
Ujjain,2025-07,Cefixime,18.61
Ujjain,2025-07,Ceftriaxone,19.05
Ujjain,2025-07,Ciprofloxacin,19.11
Ujjain,2025-07,Doxycycline,17.63
Ujjain,2025-07,Metronidazole,14.58
Ujjain,2025-07,Cotrimoxazole,16.66
Ujjain,2025-07,Meropenem,18.39
Ujjain,2025-08,Amoxicillin,19.62
Ujjain,2025-08,Amoxicillin-Clavulanate,19.04
Ujjain,2025-08,Azithromycin,17.03
Ujjain,2025-08,Cefixime,16.18
Ujjain,2025-08,Ceftriaxone,17.74
Ujjain,2025-08,Ciprofloxacin,17.64
Ujjain,2025-08,Doxycycline,18.92
Ujjain,2025-08,Metronidazole,17.37
Ujjain,2025-08,Cotrimoxazole,17.43
Ujjain,2025-08,Meropenem,17.07
Ujjain,2025-09,Amoxicillin,18.18
Ujjain,2025-09,Amoxicillin-Clavulanate,18.14
Ujjain,2025-09,Azithromycin,16.41
Ujjain,2025-09,Cefixime,16.37
Ujjain,2025-09,Ceftriaxone,19.21
Ujjain,2025-09,Ciprofloxacin,15.73
Ujjain,2025-09,Doxycycline,18.93
Ujjain,2025-09,Metronidazole,14.94
Ujjain,2025-09,Cotrimoxazole,16.69
Ujjain,2025-09,Meropenem,17.99
Ujjain,2025-10,Amoxicillin,17.43
Ujjain,2025-10,Amoxicillin-Clavulanate,15.7
Ujjain,2025-10,Azithromycin,17.39
Ujjain,2025-10,Cefixime,17.3
Ujjain,2025-10,Ceftriaxone,17.15
Ujjain,2025-10,Ciprofloxacin,16.54
Ujjain,2025-10,Doxycycline,16.8
Ujjain,2025-10,Metronidazole,16.12
Ujjain,2025-10,Cotrimoxazole,19.71
Ujjain,2025-10,Meropenem,16.38
Ujjain,2025-11,Amoxicillin,16.79
Ujjain,2025-11,Amoxicillin-Clavulanate,16.34
Ujjain,2025-11,Azithromycin,18.67
Ujjain,2025-11,Cefixime,15.21
Ujjain,2025-11,Ceftriaxone,17.56
Ujjain,2025-11,Ciprofloxacin,16.75
Ujjain,2025-11,Doxycycline,15.07
Ujjain,2025-11,Metronidazole,15.66
Ujjain,2025-11,Cotrimoxazole,17.17
Ujjain,2025-11,Meropenem,15.5
Ujjain,2025-12,Amoxicillin,17.33
Ujjain,2025-12,Amoxicillin-Clavulanate,18.69
Ujjain,2025-12,Azithromycin,16.76
Ujjain,2025-12,Cefixime,15.26
Ujjain,2025-12,Ceftriaxone,16.07
Ujjain,2025-12,Ciprofloxacin,16.55
Ujjain,2025-12,Doxycycline,16.11
Ujjain,2025-12,Metronidazole,16.59
Ujjain,2025-12,Cotrimoxazole,17.02
Ujjain,2025-12,Meropenem,18.22
Sagar,2024-01,Amoxicillin,12.67
Sagar,2024-01,Amoxicillin-Clavulanate,11.24
Sagar,2024-01,Azithromycin,13.63
Sagar,2024-01,Cefixime,13.94
Sagar,2024-01,Ceftriaxone,12.91
Sagar,2024-01,Ciprofloxacin,12.28
Sagar,2024-01,Doxycycline,13.0
Sagar,2024-01,Metronidazole,12.03
Sagar,2024-01,Cotrimoxazole,10.17
Sagar,2024-01,Meropenem,12.81
Sagar,2024-02,Amoxicillin,13.74
Sagar,2024-02,Amoxicillin-Clavulanate,14.18
Sagar,2024-02,Azithromycin,11.64
Sagar,2024-02,Cefixime,12.89
Sagar,2024-02,Ceftriaxone,13.01
Sagar,2024-02,Ciprofloxacin,12.73
Sagar,2024-02,Doxycycline,12.53
Sagar,2024-02,Metronidazole,12.39
Sagar,2024-02,Cotrimoxazole,12.75
Sagar,2024-02,Meropenem,13.1
Sagar,2024-03,Amoxicillin,15.05
Sagar,2024-03,Amoxicillin-Clavulanate,12.68
Sagar,2024-03,Azithromycin,13.15
Sagar,2024-03,Cefixime,13.1
Sagar,2024-03,Ceftriaxone,13.06
Sagar,2024-03,Ciprofloxacin,11.79
Sagar,2024-03,Doxycycline,13.31
Sagar,2024-03,Metronidazole,13.76
Sagar,2024-03,Cotrimoxazole,13.26
Sagar,2024-03,Meropenem,13.13
Sagar,2024-04,Amoxicillin,14.49
Sagar,2024-04,Amoxicillin-Clavulanate,15.38
Sagar,2024-04,Azithromycin,13.19
Sagar,2024-04,Cefixime,12.6
Sagar,2024-04,Ceftriaxone,13.9
Sagar,2024-04,Ciprofloxacin,15.96
Sagar,2024-04,Doxycycline,12.31
Sagar,2024-04,Metronidazole,14.24
Sagar,2024-04,Cotrimoxazole,15.01
Sagar,2024-04,Meropenem,10.84
Sagar,2024-05,Amoxicillin,14.69
Sagar,2024-05,Amoxicillin-Clavulanate,14.69
Sagar,2024-05,Azithromycin,13.55
Sagar,2024-05,Cefixime,13.38
Sagar,2024-05,Ceftriaxone,13.56
Sagar,2024-05,Ciprofloxacin,13.73
Sagar,2024-05,Doxycycline,13.45
Sagar,2024-05,Metronidazole,13.19
Sagar,2024-05,Cotrimoxazole,13.56
Sagar,2024-05,Meropenem,14.94
Sagar,2024-06,Amoxicillin,13.13
Sagar,2024-06,Amoxicillin-Clavulanate,12.33
Sagar,2024-06,Azithromycin,15.39
Sagar,2024-06,Cefixime,14.1
Sagar,2024-06,Ceftriaxone,14.01
Sagar,2024-06,Ciprofloxacin,14.19
Sagar,2024-06,Doxycycline,14.23
Sagar,2024-06,Metronidazole,13.37
Sagar,2024-06,Cotrimoxazole,14.72
Sagar,2024-06,Meropenem,12.79
Sagar,2024-07,Amoxicillin,14.54
Sagar,2024-07,Amoxicillin-Clavulanate,12.21
Sagar,2024-07,Azithromycin,15.74
Sagar,2024-07,Cefixime,14.51
Sagar,2024-07,Ceftriaxone,15.58
Sagar,2024-07,Ciprofloxacin,15.23
Sagar,2024-07,Doxycycline,14.99
Sagar,2024-07,Metronidazole,14.31
Sagar,2024-07,Cotrimoxazole,14.97
Sagar,2024-07,Meropenem,13.16
Sagar,2024-08,Amoxicillin,13.47
Sagar,2024-08,Amoxicillin-Clavulanate,14.43
Sagar,2024-08,Azithromycin,13.6
Sagar,2024-08,Cefixime,16.17
Sagar,2024-08,Ceftriaxone,15.14
Sagar,2024-08,Ciprofloxacin,13.81
Sagar,2024-08,Doxycycline,13.99
Sagar,2024-08,Metronidazole,14.37
Sagar,2024-08,Cotrimoxazole,14.37
